event_id,event_type,profile_id,timestamp,value,product_name,product_id,categories,quantity,item_price,discount_code,discount_value,campaign_id,url
E215,placed_order,P052,2023-12-05T14:00:00Z,510.00,Holiday Collection,PROD215,"Premium,Seasonal,Gifts",1,510.00,,,
E216,placed_order,P052,2024-03-28T11:00:00Z,445.00,Spring Premium,PROD216,"Premium,Seasonal",1,445.00,,,
E217,placed_order,P052,2024-07-18T09:30:00Z,410.00,Summer Luxury,PROD217,"Premium,Seasonal",1,410.00,,,
E218,placed_order,P052,2024-11-18T09:00:00Z,495.00,Holiday Preview,PROD218,"Premium,Seasonal,Gifts",1,495.00,,,
E219,placed_order,P053,2022-08-20T10:00:00Z,295.00,Summer Start,PROD219,"Premium,Seasonal",1,295.00,,,
E220,placed_order,P053,2022-11-15T14:30:00Z,385.00,Pre-Holiday,PROD220,"Premium,Seasonal,Gifts",1,385.00,,,
E221,placed_order,P053,2023-02-28T11:00:00Z,320.00,Winter Premium,PROD221,"Premium,Seasonal",1,320.00,,,
E222,placed_order,P053,2023-06-10T09:30:00Z,345.00,Summer Luxury,PROD222,"Premium,Seasonal",1,345.00,,,
E223,placed_order,P053,2023-09-25T15:00:00Z,365.00,Fall Premium,PROD223,"Premium,Seasonal",1,365.00,,,
E224,placed_order,P053,2024-01-15T10:00:00Z,410.00,New Year Collection,PROD224,"Premium,Seasonal",1,410.00,,,
E225,placed_order,P053,2024-04-30T14:00:00Z,385.00,Spring Luxury,PROD225,"Premium,Seasonal",1,385.00,,,
E226,placed_order,P053,2024-08-15T11:00:00Z,350.00,Summer Premium,PROD226,"Premium,Seasonal",1,350.00,,,
E227,placed_order,P053,2024-11-19T14:15:00Z,395.00,Holiday Start,PROD227,"Premium,Seasonal,Gifts",1,395.00,,,
E228,placed_order,P054,2022-06-15T10:30:00Z,310.00,Summer Premium,PROD228,"Premium,Seasonal",1,310.00,,,
E229,placed_order,P054,2022-09-28T14:00:00Z,365.00,Fall Luxury,PROD229,"Premium,Seasonal",1,365.00,,,
E230,placed_order,P054,2022-12-20T11:00:00Z,450.00,Holiday Collection,PROD230,"Premium,Seasonal,Gifts",1,450.00,,,
E231,placed_order,P054,2023-03-18T09:30:00Z,385.00,Spring Premium,PROD231,"Premium,Seasonal",1,385.00,,,
E232,placed_order,P054,2023-07-05T15:00:00Z,345.00,Summer Luxury,PROD232,"Premium,Seasonal",1,345.00,,,
E233,placed_order,P054,2023-10-15T10:00:00Z,410.00,Fall Premium,PROD233,"Premium,Seasonal",1,410.00,,,
E234,placed_order,P054,2024-02-10T14:00:00Z,395.00,Valentine Luxury,PROD234,"Premium,Seasonal,Gifts",1,395.00,,,
E235,placed_order,P054,2024-06-25T11:00:00Z,365.00,Summer Premium,PROD235,"Premium,Seasonal",1,365.00,,,
E236,placed_order,P054,2024-11-16T10:00:00Z,420.00,Holiday Preview,PROD236,"Premium,Seasonal,Gifts",1,420.00,,,
E237,placed_order,P055,2022-10-25T10:00:00Z,420.00,Fall Luxury,PROD237,"Premium,Seasonal",1,420.00,,,
E238,placed_order,P055,2023-01-10T14:30:00Z,485.00,New Year Premium,PROD238,"Premium,Seasonal",1,485.00,,,
E239,placed_order,P055,2023-04-15T11:00:00Z,445.00,Spring Luxury,PROD239,"Premium,Seasonal",1,445.00,,,
E240,placed_order,P055,2023-07-28T09:30:00Z,410.00,Summer Premium,PROD240,"Premium,Seasonal",1,410.00,,,
E241,placed_order,P055,2023-11-05T15:00:00Z,520.00,Pre-Holiday Luxury,PROD241,"Premium,Seasonal,Gifts",1,520.00,,,
E242,placed_order,P055,2024-02-20T10:00:00Z,465.00,Valentine Premium,PROD242,"Premium,Seasonal,Gifts",1,465.00,,,
E243,placed_order,P055,2024-06-10T14:00:00Z,435.00,Summer Luxury,PROD243,"Premium,Seasonal",1,435.00,,,
E244,placed_order,P055,2024-09-15T11:00:00Z,495.00,Fall Premium,PROD244,"Premium,Seasonal",1,495.00,,,
E245,placed_order,P055,2024-11-20T11:30:00Z,580.00,Holiday Luxury,PROD245,"Premium,Seasonal,Gifts",1,580.00,,,
E246,opened_email,P001,2024-11-01T09:00:00Z,,,,,,,CAMP001,
E247,opened_email,P001,2024-11-05T10:30:00Z,,,,,,,CAMP002,
E248,opened_email,P001,2024-11-10T14:00:00Z,,,,,,,CAMP003,
E249,clicked_email,P001,2024-11-01T09:05:00Z,,,,,,,CAMP001,https://shop.example.com/vip
E250,clicked_email,P001,2024-11-10T14:05:00Z,,,,,,,CAMP003,https://shop.example.com/new
E251,active_on_site,P001,2024-11-15T11:00:00Z,,,,,,,,
E252,active_on_site,P001,2024-11-17T15:30:00Z,,,,,,,,
E253,opened_email,P002,2024-10-28T09:00:00Z,,,,,,,CAMP001,
E254,opened_email,P002,2024-11-02T11:00:00Z,,,,,,,CAMP002,
E255,clicked_email,P002,2024-11-02T11:05:00Z,,,,,,,CAMP002,https://shop.example.com/sale
E256,active_on_site,P002,2024-11-08T14:00:00Z,,,,,,,,
E257,opened_email,P003,2024-11-05T10:00:00Z,,,,,,,CAMP002,
E258,opened_email,P003,2024-11-12T09:30:00Z,,,,,,,CAMP003,
E259,clicked_email,P003,2024-11-05T10:05:00Z,,,,,,,CAMP002,https://shop.example.com/new
E260,clicked_email,P003,2024-11-12T09:35:00Z,,,,,,,CAMP003,https://shop.example.com/premium
E261,active_on_site,P003,2024-11-18T16:00:00Z,,,,,,,,
E262,active_on_site,P003,2024-11-19T10:00:00Z,,,,,,,,
E263,opened_email,P036,2024-10-15T09:00:00Z,,,,,,,CAMP001,
E264,opened_email,P036,2024-10-22T10:30:00Z,,,,,,,CAMP002,
E265,opened_email,P036,2024-10-30T11:00:00Z,,,,,,,CAMP003,
E266,opened_email,P036,2024-11-05T09:30:00Z,,,,,,,CAMP004,
E267,clicked_email,P036,2024-10-15T09:05:00Z,,,,,,,CAMP001,https://shop.example.com/welcome
E268,clicked_email,P036,2024-10-30T11:05:00Z,,,,,,,CAMP003,https://shop.example.com/new
E269,clicked_email,P036,2024-11-05T09:35:00Z,,,,,,,CAMP004,https://shop.example.com/offer
E270,active_on_site,P036,2024-11-01T14:00:00Z,,,,,,,,
E271,active_on_site,P036,2024-11-06T16:30:00Z,,,,,,,,
E272,opened_email,P037,2024-09-20T10:00:00Z,,,,,,,CAMP001,
E273,opened_email,P037,2024-10-05T11:30:00Z,,,,,,,CAMP002,
E274,opened_email,P037,2024-10-18T09:00:00Z,,,,,,,CAMP003,
E275,opened_email,P037,2024-11-01T10:30:00Z,,,,,,,CAMP004,
E276,opened_email,P037,2024-11-12T14:00:00Z,,,,,,,CAMP005,
E277,clicked_email,P037,2024-10-05T11:35:00Z,,,,,,,CAMP002,https://shop.example.com/browse
E278,clicked_email,P037,2024-10-18T09:05:00Z,,,,,,,CAMP003,https://shop.example.com/category
E279,clicked_email,P037,2024-11-01T10:35:00Z,,,,,,,CAMP004,https://shop.example.com/deals
E280,clicked_email,P037,2024-11-12T14:05:00Z,,,,,,,CAMP005,https://shop.example.com/new
E281,active_on_site,P037,2024-10-25T15:00:00Z,,,,,,,,
E282,active_on_site,P037,2024-11-08T11:00:00Z,,,,,,,,
E283,active_on_site,P037,2024-11-14T16:00:00Z,,,,,,,,
E284,opened_email,P038,2024-08-10T09:00:00Z,,,,,,,CAMP001,
E285,opened_email,P038,2024-09-05T10:30:00Z,,,,,,,CAMP002,
E286,opened_email,P038,2024-10-12T11:00:00Z,,,,,,,CAMP003,
E287,opened_email,P038,2024-11-02T09:30:00Z,,,,,,,CAMP004,
E288,clicked_email,P038,2024-09-05T10:35:00Z,,,,,,,CAMP002,https://shop.example.com/welcome
E289,clicked_email,P038,2024-10-12T11:05:00Z,,,,,,,CAMP003,https://shop.example.com/explore
E290,clicked_email,P038,2024-11-02T09:35:00Z,,,,,,,CAMP004,https://shop.example.com/sale
E291,active_on_site,P038,2024-10-20T14:00:00Z,,,,,,,,
E292,active_on_site,P038,2024-11-10T16:30:00Z,,,,,,,,
E293,active_on_site,P038,2024-11-18T10:00:00Z,,,,,,,,
E294,opened_email,P039,2024-07-15T10:00:00Z,,,,,,,CAMP001,
E295,opened_email,P039,2024-08-20T11:30:00Z,,,,,,,CAMP002,
E296,opened_email,P039,2024-09-25T09:00:00Z,,,,,,,CAMP003,
E297,opened_email,P039,2024-10-30T10:30:00Z,,,,,,,CAMP004,
E298,clicked_email,P039,2024-08-20T11:35:00Z,,,,,,,CAMP002,https://shop.example.com/products
E299,clicked_email,P039,2024-09-25T09:05:00Z,,,,,,,CAMP003,https://shop.example.com/gifts
E300,clicked_email,P039,2024-10-30T10:35:00Z,,,,,,,CAMP004,https://shop.example.com/new
E301,active_on_site,P039,2024-09-15T15:00:00Z,,,,,,,,
E302,active_on_site,P039,2024-10-18T11:00:00Z,,,,,,,,
E303,active_on_site,P039,2024-11-05T14:30:00Z,,,,,,,,
E304,opened_email,P040,2024-09-10T09:00:00Z,,,,,,,CAMP001,
E305,opened_email,P040,2024-09-28T10:30:00Z,,,,,,,CAMP002,
E306,opened_email,P040,2024-10-15T11:00:00Z,,,,,,,CAMP003,
E307,opened_email,P040,2024-11-05T09:30:00Z,,,,,,,CAMP004,
E308,clicked_email,P040,2024-09-28T10:35:00Z,,,,,,,CAMP002,https://shop.example.com/browse
E309,clicked_email,P040,2024-10-15T11:05:00Z,,,,,,,CAMP003,https://shop.example.com/sale
E310,clicked_email,P040,2024-11-05T09:35:00Z,,,,,,,CAMP004,https://shop.example.com/deals
E311,active_on_site,P040,2024-10-01T16:00:00Z,,,,,,,,
E312,active_on_site,P040,2024-10-22T14:00:00Z,,,,,,,,
E313,active_on_site,P040,2024-11-12T11:30:00Z,,,,,,,,
E314,opened_email,P071,2023-08-15T10:00:00Z,,,,,,,CAMP001,
E315,opened_email,P072,2023-10-20T11:30:00Z,,,,,,,CAMP001,
E316,opened_email,P073,2023-06-10T09:00:00Z,,,,,,,CAMP001,
E317,opened_email,P074,2023-12-05T10:30:00Z,,,,,,,CAMP001,
E318,opened_email,P075,2023-09-25T14:00:00Z,,,,,,,CAMP001,
E319,placed_order,P056,2023-09-05T10:00:00Z,125.00,Fall Starter,PROD246,"Cookies,Seasonal",1,125.00,,,
E320,placed_order,P056,2023-12-15T14:30:00Z,165.00,Holiday Box,PROD247,"Cookies,Seasonal,Gifts",1,165.00,,,
E321,placed_order,P056,2024-04-10T11:00:00Z,145.00,Spring Order,PROD248,"Cookies,Seasonal",1,145.00,,,
E322,placed_order,P056,2024-11-12T09:30:00Z,145.00,November Box,PROD249,"Cookies,Seasonal",1,145.00,,,
E323,placed_order,P057,2023-11-20T10:30:00Z,135.00,Pre-Holiday,PROD250,"Cookies,Seasonal",1,135.00,,,
E324,placed_order,P057,2024-03-15T14:00:00Z,155.00,Spring Box,PROD251,"Cookies,Seasonal",1,155.00,,,
E325,placed_order,P057,2024-07-28T11:00:00Z,165.00,Summer Treats,PROD252,"Cookies,Seasonal",1,165.00,,,
E326,placed_order,P057,2024-11-15T14:00:00Z,165.00,November Order,PROD253,"Cookies,Seasonal",1,165.00,,,
E327,placed_order,P058,2023-07-10T10:00:00Z,95.00,Summer Start,PROD254,"Cookies,Seasonal",1,95.00,,,
E328,placed_order,P058,2023-10-25T14:30:00Z,125.00,Fall Box,PROD255,"Cookies,Seasonal",1,125.00,,,
E329,placed_order,P058,2024-02-18T11:00:00Z,135.00,Valentine,PROD256,"Cookies,Seasonal,Gifts",1,135.00,,,
E330,placed_order,P058,2024-11-17T11:45:00Z,135.00,November Treats,PROD257,"Cookies,Seasonal",1,135.00,,,
E331,placed_order,P059,2023-12-28T10:30:00Z,115.00,Holiday Box,PROD258,"Cookies,Seasonal,Gifts",1,115.00,,,
E332,placed_order,P059,2024-04-05T14:00:00Z,145.00,Spring Order,PROD259,"Cookies,Seasonal",1,145.00,,,
E333,placed_order,P059,2024-08-10T11:00:00Z,155.00,Summer Box,PROD260,"Cookies,Seasonal",1,155.00,,,
E334,placed_order,P059,2024-11-18T10:00:00Z,135.00,November Treats,PROD261,"Cookies,Seasonal",1,135.00,,,
E335,placed_order,P060,2023-05-18T10:00:00Z,145.00,Spring Start,PROD262,"Cookies,Seasonal",1,145.00,,,
E336,placed_order,P060,2023-08-25T14:30:00Z,165.00,Summer Box,PROD263,"Cookies,Seasonal",1,165.00,,,
E337,placed_order,P060,2023-12-10T11:00:00Z,185.00,Holiday Order,PROD264,"Cookies,Seasonal,Gifts",1,185.00,,,
E338,placed_order,P060,2024-11-20T13:30:00Z,155.00,November Selection,PROD265,"Cookies,Seasonal",1,155.00,,,
E339,placed_order,P061,2024-11-08T14:00:00Z,165.00,New Customer,PROD266,"Cookies,Premium",1,165.00,,,
E340,placed_order,P062,2024-10-28T10:30:00Z,198.00,Premium Start,PROD267,"Premium,Cookies",1,198.00,,,
E341,placed_order,P063,2024-11-12T09:00:00Z,145.00,First Order,PROD268,"Cookies",1,145.00,,,
E342,placed_order,P064,2024-11-05T15:15:00Z,175.00,Premium Sampler,PROD269,"Premium,Cookies",1,175.00,,,
E343,placed_order,P065,2024-11-18T10:00:00Z,210.00,Premium First,PROD270,"Premium,Gifts",1,210.00,,,
E344,placed_order,P066,2023-06-12T10:00:00Z,165.00,Summer Start,PROD271,"Cookies,Seasonal",1,165.00,,,
E345,placed_order,P066,2023-09-28T14:30:00Z,185.00,Fall Box,PROD272,"Cookies,Seasonal",1,185.00,,,
E346,placed_order,P066,2024-01-15T11:00:00Z,175.00,New Year,PROD273,"Cookies,Seasonal",1,175.00,,,
E347,placed_order,P066,2024-09-10T14:30:00Z,195.00,Fall Order,PROD274,"Cookies,Seasonal",1,195.00,,,
E348,placed_order,P067,2023-08-18T10:30:00Z,135.00,Summer Box,PROD275,"Cookies,Seasonal",1,135.00,,,
E349,placed_order,P067,2023-11-25T14:00:00Z,165.00,Holiday Start,PROD276,"Cookies,Seasonal,Gifts",1,165.00,,,
E350,placed_order,P067,2024-03-10T11:00:00Z,155.00,Spring Box,PROD277,"Cookies,Seasonal",1,155.00,,,
E351,placed_order,P067,2024-09-28T09:00:00Z,145.00,Fall Order,PROD278,"Cookies,Seasonal",1,145.00,,,
E352,placed_order,P068,2023-04-20T10:00:00Z,195.00,Spring Start,PROD279,"Cookies,Seasonal",1,195.00,,,
E353,placed_order,P068,2023-07-28T14:30:00Z,225.00,Summer Premium,PROD280,"Premium,Seasonal",1,225.00,,,
E354,placed_order,P068,2023-11-10T11:00:00Z,265.00,Pre-Holiday,PROD281,"Premium,Seasonal,Gifts",1,265.00,,,
E355,placed_order,P068,2024-08-15T11:30:00Z,285.00,Summer Order,PROD282,"Premium,Seasonal",1,285.00,,,
E356,placed_order,P069,2023-10-02T10:30:00Z,95.00,Fall Start,PROD283,"Cookies,Seasonal",1,95.00,,,
E357,placed_order,P069,2024-01-20T14:00:00Z,125.00,New Year Box,PROD284,"Cookies,Seasonal",1,125.00,,,
E358,placed_order,P069,2024-05-15T11:00:00Z,135.00,Spring Order,PROD285,"Cookies,Seasonal",1,135.00,,,
E359,placed_order,P069,2024-10-05T14:00:00Z,145.00,Fall Box,PROD286,"Cookies,Seasonal",1,145.00,,,
E360,placed_order,P070,2023-03-05T10:00:00Z,210.00,Spring Start,PROD287,"Cookies,Premium",1,210.00,,,
E361,placed_order,P070,2023-06-18T14:30:00Z,245.00,Summer Premium,PROD288,"Premium,Seasonal",1,245.00,,,
E362,placed_order,P070,2023-10-08T11:00:00Z,265.00,Fall Luxury,PROD289,"Premium,Seasonal",1,265.00,,,
E363,placed_order,P070,2024-02-25T09:30:00Z,285.00,Valentine Premium,PROD290,"Premium,Seasonal,Gifts",1,285.00,,,
E364,placed_order,P070,2024-09-01T10:15:00Z,295.00,Fall Order,PROD291,"Premium,Seasonal",1,295.00,,,
E365,placed_order,P071,2023-01-15T10:00:00Z,285.00,New Year Premium,PROD292,"Premium,Seasonal",1,285.00,,,
E366,placed_order,P071,2023-04-28T14:30:00Z,320.00,Spring Luxury,PROD293,"Premium,Seasonal",1,320.00,,,
E367,placed_order,P071,2023-08-10T11:00:00Z,345.00,Summer Premium,PROD294,"Premium,Seasonal",1,345.00,,,
E368,placed_order,P071,2023-11-22T09:30:00Z,410.00,Holiday Collection,PROD295,"Premium,Seasonal,Gifts",1,410.00,,,
E369,placed_order,P071,2024-02-10T09:30:00Z,490.00,Last Order,PROD296,"Premium,Seasonal",1,490.00,,,
E370,placed_order,P072,2023-03-18T10:30:00Z,175.00,Spring Start,PROD297,"Cookies,Seasonal",1,175.00,,,
E371,placed_order,P072,2023-06-25T14:00:00Z,195.00,Summer Box,PROD298,"Cookies,Seasonal",1,195.00,,,
E372,placed_order,P072,2023-10-10T11:00:00Z,210.00,Fall Order,PROD299,"Cookies,Seasonal",1,210.00,,,
E373,placed_order,P072,2024-03-15T14:45:00Z,340.00,Spring Order,PROD300,"Cookies,Premium",1,340.00,,,
E374,placed_order,P073,2023-01-05T10:00:00Z,345.00,New Year Premium,PROD301,"Premium,Seasonal",1,345.00,,,
E375,placed_order,P073,2023-04-15T14:30:00Z,385.00,Spring Luxury,PROD302,"Premium,Seasonal",1,385.00,,,
E376,placed_order,P073,2023-07-28T11:00:00Z,420.00,Summer Premium,PROD303,"Premium,Seasonal",1,420.00,,,
E377,placed_order,P073,2023-10-30T09:30:00Z,465.00,Fall Luxury,PROD304,"Premium,Seasonal",1,465.00,,,
E378,placed_order,P073,2024-01-05T10:00:00Z,585.00,Final Order,PROD305,"Premium,Seasonal",1,585.00,,,
E379,placed_order,P074,2023-05-25T10:30:00Z,145.00,Spring Start,PROD306,"Cookies,Seasonal",1,145.00,,,
E380,placed_order,P074,2023-08-18T14:00:00Z,175.00,Summer Box,PROD307,"Cookies,Seasonal",1,175.00,,,
E381,placed_order,P074,2023-11-28T11:00:00Z,210.00,Holiday Order,PROD308,"Cookies,Seasonal,Gifts",1,210.00,,,
E382,placed_order,P074,2024-04-10T13:30:00Z,250.00,Spring Box,PROD309,"Cookies,Seasonal",1,250.00,,,
E383,placed_order,P075,2022-08-10T10:00:00Z,285.00,Summer Start,PROD310,"Premium,Seasonal",1,285.00,,,
E384,placed_order,P075,2022-11-20T14:30:00Z,345.00,Pre-Holiday,PROD311,"Premium,Seasonal,Gifts",1,345.00,,,
E385,placed_order,P075,2023-03-05T11:00:00Z,320.00,Spring Premium,PROD312,"Premium,Seasonal",1,320.00,,,
E386,placed_order,P075,2023-06-18T09:30:00Z,365.00,Summer Luxury,PROD313,"Premium,Seasonal",1,365.00,,,
E387,placed_order,P075,2023-10-02T15:00:00Z,385.00,Fall Premium,PROD314,"Premium,Seasonal",1,385.00,,,
E388,placed_order,P075,2024-02-25T11:00:00Z,350.00,Final Order,PROD315,"Premium,Seasonal",1,350.00,,,
E389,placed_order,P076,2023-09-15T10:00:00Z,85.00,Fall Start,PROD316,"Cookies,Seasonal",1,105.00,FALL20,20.00,
E390,placed_order,P076,2023-12-20T14:30:00Z,95.00,Holiday Sale,PROD317,"Cookies,Seasonal,Gifts",1,125.00,HOLIDAY25,30.00,
E391,placed_order,P076,2024-03-28T11:00:00Z,88.00,Spring Promo,PROD318,"Cookies,Seasonal",1,115.00,SPRING25,27.00,
E392,placed_order,P076,2024-07-15T09:30:00Z,92.00,Summer Flash,PROD319,"Cookies,Seasonal",1,120.00,FLASH25,28.00,
E393,placed_order,P076,2024-11-17T09:45:00Z,98.00,Pre-Holiday Deal,PROD320,"Cookies,Seasonal",1,130.00,EARLY25,32.00,
E394,placed_order,P077,2023-06-08T10:30:00Z,125.00,Summer Sale,PROD321,"Cookies,Seasonal",1,165.00,SUMMER25,40.00,
E395,placed_order,P077,2023-09-22T14:00:00Z,135.00,Fall Promo,PROD322,"Cookies,Seasonal",1,180.00,FALL25,45.00,
E396,placed_order,P077,2024-01-10T11:00:00Z,145.00,New Year Deal,PROD323,"Cookies,Seasonal",1,195.00,NEWYEAR25,50.00,
E397,placed_order,P077,2024-05-18T09:30:00Z,155.00,Spring Flash,PROD324,"Cookies,Seasonal",1,205.00,FLASH25,50.00,
E398,placed_order,P077,2024-09-05T15:00:00Z,165.00,Labor Day,PROD325,"Cookies,Seasonal",1,220.00,LABOR25,55.00,
E399,placed_order,P077,2024-11-18T14:30:00Z,155.00,November Sale,PROD326,"Cookies,Seasonal",1,205.00,NOV25,50.00,
E400,placed_order,P078,2023-11-05T10:00:00Z,78.00,Fall Sale,PROD327,"Cookies,Seasonal",1,105.00,FALL25,27.00,
E401,placed_order,P078,2024-02-14T14:30:00Z,85.00,Valentine Promo,PROD328,"Cookies,Seasonal,Gifts",1,115.00,LOVE25,30.00,
E402,placed_order,P078,2024-06-10T11:00:00Z,92.00,Summer Deal,PROD329,"Cookies,Seasonal",1,125.00,SUMMER25,33.00,
E403,placed_order,P078,2024-09-25T09:30:00Z,88.00,Fall Flash,PROD330,"Cookies,Seasonal",1,120.00,FLASH25,32.00,
E404,placed_order,P078,2024-11-15T10:00:00Z,95.00,Pre-Holiday,PROD331,"Cookies,Seasonal",1,130.00,EARLY25,35.00,
E405,placed_order,P079,2023-07-20T10:30:00Z,105.00,Summer Sale,PROD332,"Cookies,Seasonal",1,140.00,SUMMER25,35.00,
E406,placed_order,P079,2023-10-28T14:00:00Z,115.00,Fall Promo,PROD333,"Cookies,Seasonal",1,155.00,FALL25,40.00,
E407,placed_order,P079,2024-01-25T11:00:00Z,125.00,New Year Deal,PROD334,"Cookies,Seasonal",1,165.00,NEWYEAR25,40.00,
E408,placed_order,P079,2024-05-05T09:30:00Z,135.00,Spring Flash,PROD335,"Cookies,Seasonal",1,180.00,FLASH25,45.00,
E409,placed_order,P079,2024-08-20T15:00:00Z,145.00,Summer End,PROD336,"Cookies,Seasonal",1,195.00,SUMMER25,50.00,
E410,placed_order,P079,2024-11-20T09:30:00Z,155.00,November Promo,PROD337,"Cookies,Seasonal",1,205.00,NOV25,50.00,
E411,placed_order,P080,2024-01-10T10:00:00Z,65.00,New Year Sale,PROD338,"Cookies,Seasonal",1,85.00,NEWYEAR25,20.00,
E412,placed_order,P080,2024-04-15T14:30:00Z,72.00,Spring Promo,PROD339,"Cookies,Seasonal",1,95.00,SPRING25,23.00,
E413,placed_order,P080,2024-07-28T11:00:00Z,78.00,Summer Deal,PROD340,"Cookies,Seasonal",1,105.00,SUMMER25,27.00,
E414,placed_order,P080,2024-11-12T11:15:00Z,85.00,Pre-Holiday,PROD341,"Cookies,Seasonal",1,115.00,EARLY25,30.00,
E415,opened_email,P081,2024-08-15T09:00:00Z,,,,,,,CAMP001,
E416,opened_email,P081,2024-09-10T10:30:00Z,,,,,,,CAMP002,
E417,opened_email,P081,2024-10-05T11:00:00Z,,,,,,,CAMP003,
E418,opened_email,P081,2024-10-28T09:30:00Z,,,,,,,CAMP004,
E419,opened_email,P081,2024-11-10T14:00:00Z,,,,,,,CAMP005,
E420,clicked_email,P081,2024-09-10T10:35:00Z,,,,,,,CAMP002,https://shop.example.com/browse
E421,clicked_email,P081,2024-10-05T11:05:00Z,,,,,,,CAMP003,https://shop.example.com/new
E422,clicked_email,P081,2024-10-28T09:35:00Z,,,,,,,CAMP004,https://shop.example.com/sale
E423,clicked_email,P081,2024-11-10T14:05:00Z,,,,,,,CAMP005,https://shop.example.com/offer
E424,active_on_site,P081,2024-09-20T15:00:00Z,,,,,,,,
E425,active_on_site,P081,2024-10-15T11:00:00Z,,,,,,,,
E426,active_on_site,P081,2024-11-05T16:30:00Z,,,,,,,,
E427,opened_email,P082,2024-07-20T10:00:00Z,,,,,,,CAMP001,
E428,opened_email,P082,2024-08-18T11:30:00Z,,,,,,,CAMP002,
E429,opened_email,P082,2024-09-15T09:00:00Z,,,,,,,CAMP003,
E430,opened_email,P082,2024-10-12T10:30:00Z,,,,,,,CAMP004,
E431,opened_email,P082,2024-11-08T14:00:00Z,,,,,,,CAMP005,
E432,clicked_email,P082,2024-08-18T11:35:00Z,,,,,,,CAMP002,https://shop.example.com/products
E433,clicked_email,P082,2024-09-15T09:05:00Z,,,,,,,CAMP003,https://shop.example.com/category
E434,clicked_email,P082,2024-10-12T10:35:00Z,,,,,,,CAMP004,https://shop.example.com/deals
E435,clicked_email,P082,2024-11-08T14:05:00Z,,,,,,,CAMP005,https://shop.example.com/special
E436,active_on_site,P082,2024-08-25T14:00:00Z,,,,,,,,
E437,active_on_site,P082,2024-09-28T16:30:00Z,,,,,,,,
E438,active_on_site,P082,2024-10-22T11:00:00Z,,,,,,,,
E439,active_on_site,P082,2024-11-12T15:00:00Z,,,,,,,,
E440,opened_email,P083,2024-09-05T10:00:00Z,,,,,,,CAMP001,
E441,opened_email,P083,2024-09-28T11:30:00Z,,,,,,,CAMP002,
E442,opened_email,P083,2024-10-20T09:00:00Z,,,,,,,CAMP003,
E443,opened_email,P083,2024-11-10T10:30:00Z,,,,,,,CAMP004,
E444,clicked_email,P083,2024-09-28T11:35:00Z,,,,,,,CAMP002,https://shop.example.com/welcome
E445,clicked_email,P083,2024-10-20T09:05:00Z,,,,,,,CAMP003,https://shop.example.com/explore
E446,clicked_email,P083,2024-11-10T10:35:00Z,,,,,,,CAMP004,https://shop.example.com/promo
E447,active_on_site,P083,2024-10-08T14:00:00Z,,,,,,,,
E448,active_on_site,P083,2024-11-02T16:30:00Z,,,,,,,,
E449,active_on_site,P083,2024-11-15T11:00:00Z,,,,,,,,
E450,opened_email,P084,2024-06-20T10:00:00Z,,,,,,,CAMP001,
E451,opened_email,P084,2024-07-25T11:30:00Z,,,,,,,CAMP002,
E452,opened_email,P084,2024-08-30T09:00:00Z,,,,,,,CAMP003,
E453,opened_email,P084,2024-10-05T10:30:00Z,,,,,,,CAMP004,
E454,opened_email,P084,2024-11-01T14:00:00Z,,,,,,,CAMP005,
E455,clicked_email,P084,2024-07-25T11:35:00Z,,,,,,,CAMP002,https://shop.example.com/browse
E456,clicked_email,P084,2024-08-30T09:05:00Z,,,,,,,CAMP003,https://shop.example.com/new
E457,clicked_email,P084,2024-10-05T10:35:00Z,,,,,,,CAMP004,https://shop.example.com/sale
E458,clicked_email,P084,2024-11-01T14:05:00Z,,,,,,,CAMP005,https://shop.example.com/offer
E459,active_on_site,P084,2024-09-15T15:00:00Z,,,,,,,,
E460,active_on_site,P084,2024-10-18T11:00:00Z,,,,,,,,
E461,active_on_site,P084,2024-11-08T16:30:00Z,,,,,,,,
E462,opened_email,P085,2024-09-20T10:00:00Z,,,,,,,CAMP001,
E463,opened_email,P085,2024-10-15T11:30:00Z,,,,,,,CAMP002,
E464,opened_email,P085,2024-11-05T09:00:00Z,,,,,,,CAMP003,
E465,clicked_email,P085,2024-10-15T11:35:00Z,,,,,,,CAMP002,https://shop.example.com/products
E466,clicked_email,P085,2024-11-05T09:05:00Z,,,,,,,CAMP003,https://shop.example.com/gift-guide
E467,clicked_email,P085,2024-11-15T10:00:00Z,,,,,,,CAMP004,https://shop.example.com/deals
E468,active_on_site,P085,2024-10-25T14:00:00Z,,,,,,,,
E469,active_on_site,P085,2024-11-10T16:30:00Z,,,,,,,,
E470,active_on_site,P085,2024-11-18T11:00:00Z,,,,,,,,
E471,placed_order,P091,2022-05-10T10:00:00Z,420.00,Premium Start,PROD342,"Premium,Gifts",1,420.00,,,
E472,placed_order,P091,2022-08-18T14:30:00Z,485.00,Summer Luxury,PROD343,"Premium,Seasonal",1,485.00,,,
E473,placed_order,P091,2022-11-25T11:00:00Z,550.00,Holiday Premium,PROD344,"Premium,Seasonal,Gifts",1,550.00,,,
E474,placed_order,P091,2023-02-28T09:30:00Z,510.00,Valentine Luxury,PROD345,"Premium,Seasonal,Gifts",1,510.00,,,
E475,placed_order,P091,2023-06-05T15:00:00Z,465.00,Summer Premium,PROD346,"Premium,Seasonal",1,465.00,,,
